x,y,sun,rock,shadow,elevation,lapse,temperature
15.966386554621849,-13.949579831932773,1.5708772239910825e-05,2.3349706468726478e-15,-4.330767298647638e-17,-163.14420262943963,1.0604373170913575,21.0604530258636
16.302521008403367,-13.949579831932773,1.1444174664630057e-05,9.699898081872602e-16,-3.5982480818238164e-17,-178.96745622008478,1.163288465430551,21.163299909605215
16.63865546218488,-13.949579831932773,8.274760289419484e-06,3.984244493365918e-16,-2.944928637715179e-17,-193.0883847374398,1.2550745007933588,21.25508277555365
16.97478991596639,-13.949579831932773,5.93820348031996e-06,1.618146563691602e-16,-2.3741921629863564e-17,-205.40732981895525,1.335147643823209,21.335153582026688
17.3109243697479,-13.949579831932773,4.229445550540616e-06,6.49804618501344e-17,-1.8854472126400334e-17,-215.8373505886358,1.4029427788261326,21.402947008271685
17.647058823529413,-13.949579831932773,2.9897888013756698e-06,2.580125295018484e-17,-1.4749262587851032e-17,-224.3048372417161,1.4579814420711545,21.457984431859956
17.983193277310924,-13.949579831932773,2.0976174775407257e-06,1.0129589908078252e-17,-1.1365372032209082e-17,-230.7500305453865,1.499875198545012,21.49987729616249
18.319327731092443,-13.949579831932773,1.4606319107371215e-06,3.932203584404383e-18,-8.626893252699999e-18,-235.12744358919548,1.5283283833297705,21.528329843961682
18.655462184873954,-13.949579831932773,1.0094480783620968e-06,1.5092917225287274e-18,-6.450340058287538e-18,-237.40618280862867,1.5431401882560862,21.543141197704163
18.991596638655466,-13.949579831932773,6.923981458502987e-07,5.72800581223074e-19,-4.750816069562295e-18,-237.5701660162432,1.5442060791055807,21.544206771503728
19.327731092436977,-13.949579831932773,4.7136411473797084e-07,2.1494471634006885e-19,-3.4467615660879312e-18,-235.61823590160174,1.531518533360411,21.531519004724526
19.66386554621849,-13.949579831932773,3.18482699642192e-07,7.975229000664314e-20,-2.4632681156218357e-18,-231.56416819898396,1.5051670932933956,21.505167411776092
20.0,-13.949579831932773,2.1357178873048767e-07,2.925853755398154e-20,-1.7340816725612643e-18,-225.43657446522997,1.4653377340239948,21.46533794759578
-20.0,-13.61344537815126,1.4360238333119965e-09,0.008364330518098543,-8.074400958879262e-46,354.9701886109832,-2.3073062259713906,17.70105810598273
-19.66386554621849,-13.61344537815126,2.342243086075422e-09,0.011640162850129365,-3.3627356808712154e-45,361.0977823447372,-2.3471355852407916,17.66450457995158
-19.327731092436974,-13.61344537815126,3.791674021078546e-09,0.016016956317037583,-1.3795345169452945e-44,365.15185004735497,-2.3734870253078073,17.642529934800905
-18.991596638655462,-13.61344537815126,6.091983660073332e-09,0.021791844448271827,-5.574806908511859e-44,367.1037801619965,-2.386174571052977,17.63561727948728
-18.65546218487395,-13.61344537815126,9.714381973841655e-09,0.029315752978064748,-2.219139004472909e-43,366.9397969543819,-2.385108680203482,17.64420708248896
-18.319327731092436,-13.61344537815126,1.5374476321426612e-08,0.03899430472094837,-8.701549660452371e-43,364.6610577349486,-2.3702968752771656,17.668697444818257
-17.983193277310924,-13.61344537815126,2.414983663686718e-08,0.05128547390796652,-3.360981472000651e-42,360.2836446911398,-2.3418436904924085,17.709441807565398
-17.647058823529413,-13.61344537815126,3.764928839971814e-08,0.06669305769759908,-1.2787718063556946e-41,353.8384513874694,-2.2999499340185507,17.76674316132834
-17.310924369747898,-13.61344537815126,5.825430917899661e-08,0.0857550983733109,-4.792668667903042e-41,345.37096473438896,-2.244911270773528,17.840843885854092
-16.974789915966387,-13.61344537815126,8.945982623862944e-08,0.1090265661786679,-1.769372113368234e-40,334.94094396470837,-2.1771161357706044,17.93191051986789
-16.63865546218487,-13.61344537815126,1.36350505897094e-07,0.13705591486399055,-6.4345528081584865e-40,322.62199888319276,-2.097042992740753,18.04001305847374
-16.30252100840336,-13.61344537815126,2.0625959776164744e-07,0.17035555356194224,-2.305021495493332e-39,308.5010703658377,-2.0052569573779446,18.165098802443595
-15.966386554621849,-13.61344537815126,3.096708233564066e-07,0.20936682804340676,-8.133716088382213e-39,292.6778167751929,-1.902405809038754,18.306961328675477
-15.630252100840336,-13.61344537815126,4.614398745834837e-07,0.2544207421078122,-2.827225552621044e-38,275.2639106221074,-1.789215419043698,18.465205784503986
-15.294117647058822,-13.61344537815126,6.824308667744715e-07,0.3056963272181594,-9.680311323724454e-38,256.38225043769995,-1.6664846278450496,18.639212381803972
-14.957983193277311,-13.61344537815126,1.0016844060918388e-06,0.3631792195862677,-3.2649430548317865e-37,236.1660934177625,-1.5350796072154562,18.828100614055217
-14.621848739495798,-13.61344537815126,1.459257295483739e-06,0.42662355023258486,-1.0847241675160254e-36,214.7581149609546,-1.3959277472462048,19.030697262243674
-14.285714285714285,-13.61344537815126,2.109898401377626e-06,0.495520611656459,-3.549935322866766e-36,192.30940173809154,-1.250011111297595,19.245511610257264
-13.949579831932773,-13.61344537815126,3.0277493700096053e-06,0.5690778564574196,-1.1444029902976726e-35,168.97838539893309,-1.098359505093065,19.470721379113723
-13.61344537815126,-13.61344537815126,4.31228058678442e-06,0.64621154711641,-3.6340838718234756e-35,144.92972444182968,-0.9420432088718929,19.704172650525102
-13.277310924369747,-13.61344537815126,6.095689116845957e-06,0.725555778919234,-1.1367588070755953e-34,120.33314213742585,-0.782165423893268,19.94339645071508
-12.941176470588236,-13.61344537815126,8.551992622096103e-06,0.8054896440444066,-3.502669235801124e-34,95.36222870776467,-0.6198544866004704,20.185643709436558
-12.605042016806722,-13.61344537815126,1.1908046857400223e-05,0.8841830418054396,-1.0631323838034777e-33,70.19321621440722,-0.45625590539364685,20.42793904445865
-12.26890756302521,-13.61344537815126,1.6456688995835872e-05,0.9596601592985505,-3.1785788231269446e-33,45.00373480178803,-0.2925242762116222,20.667152339775924
-11.932773109243698,-13.61344537815126,2.2572158861340705e-05,1.0298780775896115,-9.361297408217947e-33,19.971559073608148,-0.12981513397845296,20.90008551577002
-11.596638655462185,-13.61344537815126,3.072786909601421e-05,1.0928164565045533,-2.7157920917883264e-32,-4.726646550292003,0.030723202576898017,21.123570386950547
-11.260504201680671,-13.61344537815126,4.1516477602424596e-05,1.146572980619176,-7.760941586916818e-32,-28.916574641942987,0.1879577351726294,21.33457223226941
-10.924369747899158,-13.61344537815126,5.5672056505095855e-05,1.1894583637695602,-2.184689538686231e-31,-52.42750493880334,0.3407787821022217,21.530292817928288
-10.588235294117647,-13.61344537815126,7.409394841730968e-05,1.220084331444922,-6.057905055855343e-31,-75.09350920091833,0.48810780980596913,21.708266235199307
-10.252100840336134,-13.61344537815126,9.787165281219434e-05,1.2374382025355144,-1.6546746552287464e-30,-96.75462224841112,0.6289050446146722,21.866441118803
-9.91596638655462,-13.61344537815126,0.00012830979642734476,1.240938485057571,-4.452051569033729e-30,-117.25797091471406,0.7621768109456414,22.00324360579964
-9.579831932773109,-13.61344537815126,0.00016695192034029153,1.2304672291067897,-1.1799542710158857e-29,-136.45885294796312,0.8869825441617603,22.117616725188892
-9.243697478991596,-13.61344537815126,0.00021560147676067475,1.2063766263687021,-3.080545203791358e-29,-154.2217582462133,1.0024414286003864,22.209033656445847
-8.907563025210083,-13.61344537815126,0.0002763380910297645,1.1694693411607961,-7.92222940905217e-29,-170.4213252191147,1.1077386139242456,22.27748429317607
-8.571428571428571,-13.61344537815126,0.00035152683543961637,1.1209541051112226,-2.0068950500878995e-28,-184.9432255265334,1.202130965922467,22.323436597869133
-8.235294117647058,-13.61344537815126,0.0004438180137032333,1.0623800018394947,-5.007942435851096e-28,-197.68497095008024,1.2849523111755214,22.347776131028716
-7.899159663865545,-13.61344537815126,0.0005561348051469622,0.9955544236160749,-1.2309811811179773e-27,-208.5566367030542,1.3556181385698522,22.351728696991074
-7.563025210084033,-13.61344537815126,0.0006916461052669965,0.9224507539166009,-2.9805809269621686e-27,-217.48149607404991,1.4136297244813243,22.33677212450319
-7.22689075630252,-13.61344537815126,0.0008537220629201406,0.8451123301930494,-7.108988987298039e-27,-224.3965619252309,1.4585776525140008,22.304543704769973
-6.890756302521007,-13.61344537815126,0.0010458701885088992,0.7655591478175827,-1.670214246862768e-26,-229.25303122365165,1.4901447029537356,22.256749720959828
-6.554621848739494,-13.61344537815126,0.0012716505178385225,0.6857031219898289,-3.865395576437923e-26,-232.01662946834995,1.5081080915442746,22.195082864051944
-6.218487394957982,-13.61344537815126,0.0015345691754240951,0.6072766288296838,-8.811972349697964e-26,-232.66785258241805,1.5123410417857173,22.121152239790824
-5.882352941176469,-13.61344537815126,0.0018379507838504586,0.5317776402344315,-1.9788356469481728e-25,-231.20210456290022,1.5028136796588514,22.036429270677132
-5.546218487394956,-13.61344537815126,0.0021847914859468636,0.46043321104081847,-4.377274111441979e-25,-227.62972991705453,1.4795932444608544,21.942211246987622
-5.210084033613445,-13.61344537815126,0.002577595833841712,0.3941815339620286,-9.537953066904026e-25,-221.97594065605847,1.44284361426438,21.83960274406025
-4.8739495798319314,-13.61344537815126,0.003018202378744728,0.3336713918817297,-2.0472177461308818e-24,-214.28063836140245,1.3928241493491158,21.72951374360959
-4.537815126050418,-13.61344537815126,0.003507604370008507,0.27927671984182645,-4.328429148490894e-24,-204.59813257973326,1.3298878617682661,21.6126721859801
-4.201680672268907,-13.61344537815126,0.004045773425351295,0.23112321029315397,-9.014756647226233e-24,-192.99675753357735,1.2544789239682528,21.48964790768676
-3.8655462184873954,-13.61344537815126,0.004631495237827527,0.18912348049104505,-1.8494181734210055e-23,-179.55838985300204,1.1671295340445131,21.360884509773385
-3.5294117647058805,-13.61344537815126,0.005262227208230115,0.15301725487577958,-3.737435043807773e-23,-164.37787073182415,1.068456159756857,21.226735641840868
-3.193277310924369,-13.61344537815126,0.005933988211511063,0.1224132491900562,-7.439942941965927e-23,-147.5623365864925,0.9591551878122012,21.087502425213767
-2.857142857142854,-13.61344537815126,0.006641290420531385,0.09682990566333109,-1.4588914376074589e-22,-129.23046294151374,0.8399980091198392,20.9434692052037
-2.5210084033613427,-13.61344537815126,0.0073771221508059275,0.07573273763449302,-2.817953126712548e-22,-109.51162687770028,0.7118255747050518,20.794935434490352
-2.1848739495798313,-13.61344537815126,0.00813298903041424,0.05856671538320546,-5.361693368477154e-22,-88.54499395424966,0.5755424607026228,20.64224216511624
-1.8487394957983163,-13.61344537815126,0.008899018466446482,0.044782789701651005,-1.0049110016469266e-21,-66.47853604870261,0.43211048431656696,20.485792292484664
-1.512605042016805,-13.61344537815126,0.009664129456320104,0.0338582482031009,-1.8552850599976897e-21,-43.467987046366034,0.2825419158013792,20.326064293460796
-1.1764705882352935,-13.61344537815126,0.010416266418379228,0.025311092376975146,-3.3740468827791992e-21,-19.675743749413755,0.1278923343711894,20.16361969316654
-0.8403361344537785,-13.61344537815126,0.01114269208138094,0.018708990636949824,-6.0443415523777156e-21,4.730280237503962,-0.03074682154377575,19.999104861174555
-0.5042016806722671,-13.61344537815126,0.01183033080650029,0.013673600615323855,-1.0666066839835702e-20,29.577839556448538,-0.19225595711691548,19.833247974304907
-0.1680672268907557,-13.61344537815126,0.012466150271979053,0.009881172657912904,-1.8540311366469825e-20,54.69157271670505,-0.35549522265858285,19.66685210027131
0.16806722689075926,-13.61344537815126,0.013037566487569208,0.00706036493731686,-3.174586499105791e-20,79.8942397073786,-0.5193125580979608,19.500785373326924
0.5042016806722707,-13.61344537815126,0.013532854864407346,0.004988142770106056,-5.354448249454469e-20,105.00797286763509,-0.6825518236396281,19.335969173994886
0.8403361344537821,-13.61344537815126,0.01394154874805687,0.0034845256468581534,-8.896101001719011e-20,129.85553218657967,-0.8440609592127678,19.173365115182147
1.176470588235297,-13.61344537815126,0.014254806571966273,0.0024068084062145068,-1.4559353927854365e-19,154.26155617349738,-1.002700115127733,19.013961499850446
1.5126050420168085,-13.61344537815126,0.014465729675544058,0.0016437374055015004,-2.347155815479265e-19,178.05379947044963,-1.1573496965579226,18.858759770523122
1.8487394957983199,-13.61344537815126,0.014569614842184136,0.0011099832394007238,-3.7273412675103177e-19,201.06434847278618,-1.3069182650731102,18.708761333008475
2.184873949579835,-13.61344537815126,0.014564128648996878,0.0007411284211394268,-5.830607584434428e-19,223.13080637833323,-1.450350241459166,18.56495501561097
2.5210084033613462,-13.61344537815126,0.014449394602483135,0.0004892868900527632,-8.98433397873715e-19,244.09743930178385,-1.586633355461595,18.42830532603094
2.8571428571428577,-13.61344537815126,0.014227988516112199,0.0003193940011775377,-1.3636891381774906e-18,263.8162753655973,-1.7148057898763822,18.299741592640906
3.1932773109243726,-13.61344537815126,0.013904842371400414,0.00020614983656794023,-2.0389298965527024e-18,282.14814901057605,-1.8339629685687442,18.180148023639223
3.529411764705884,-13.61344537815126,0.013487061673528892,0.00013156255495276568,-3.002939796669622e-18,298.9636831559077,-1.9432639405133998,18.07035468371508
3.8655462184873954,-13.61344537815126,0.01298366574700121,8.301845891757554e-05,-4.3566069110032665e-18,314.1442022770854,-2.041937314801055,17.971129369404863
4.20168067226891,-13.61344537815126,0.012405264224841199,5.1797655139474983e-05,-6.225977482846383e-18,327.5825699576608,-2.129286704724795,17.883170357155187
4.537815126050422,-13.61344537815126,0.011763685925538832,3.195498342988845e-05,-8.764439232871507e-18,339.1839450038168,-2.204695642524809,17.807099998384164
4.873949579831933,-13.61344537815126,0.01107157821372185,1.949216853572501e-05,-1.2153409792994873e-17,348.8664507854859,-2.267631930105658,17.743459140276602
5.210084033613448,-13.61344537815126,0.010341995712917072,1.1756411613945723e-05,-1.6600821063987632e-17,356.5617530801419,-2.3176513950209223,17.692702357103606
5.54621848739496,-13.61344537815126,0.009587996877071518,7.011040449394596e-06,-2.233666928120862e-17,362.21554234113785,-2.354401025217396,17.655193982700126
5.882352941176471,-13.61344537815126,0.008822265509670678,4.1341214084891985e-06,-2.960497363554017e-17,365.78791698698365,-2.377621460415394,17.631204939215685
6.218487394957986,-13.61344537815126,0.008056771995730494,2.410332988589853e-06,-3.865167883840057e-17,367.25366500650136,-2.3871488225422586,17.62091035978646
6.554621848739497,-13.61344537815126,0.007302485989614797,1.3895172001424814e-06,-4.970836342841035e-17,366.60244189243326,-2.382915872300816,17.624388003206
6.890756302521012,-13.61344537815126,0.006569148824171862,7.920340885149484e-07,-6.297207246173815e-17,363.83884364773485,-2.3649524837102764,17.641617457147987
7.226890756302524,-13.61344537815126,0.005865110232665888,4.4639249516571174e-07,-7.858215366500135e-17,358.9823743493142,-2.3333854332705424,17.672480123354617
7.563025210084035,-13.61344537815126,0.005197230356468661,2.487613813089158e-07,-9.659558717672856e-17,352.06730849813323,-2.288437505237866,17.716759973879984
7.89915966386555,-13.61344537815126,0.0045708446748591244,1.370699009846718e-07,-1.169628832202504e-16,343.1424491271374,-2.230425919326393,17.774145062418366
8.235294117647062,-13.61344537815126,0.003989786623899983,7.467827931584315e-08,-1.3950708462625975e-16,332.27078337416344,-2.1597600919320623,17.844229769370116
8.571428571428573,-13.61344537815126,0.003456460403099183,4.022903088524263e-08,-1.6390865241002606e-16,319.5290379506167,-2.0769387466790086,17.926517753953124
8.907563025210088,-13.61344537815126,0.002971954878767216,2.142781571713785e-08,-1.8969894490175792e-16,305.0071376431978,-1.9825463946807855,18.020425581625798
9.2436974789916,-13.61344537815126,0.0025361886027172836,1.1285201011149137e-08,-2.1626456699651757e-16,288.8075706702965,-1.8772492093569273,18.125286990530995
9.57983193277311,-13.61344537815126,0.002148075743943395,5.876703231261317e-09,-2.4286405595714207e-16,271.04466537204644,-1.7617903249183018,18.240357756702345
9.915966386554626,-13.61344537815126,0.001805703106160889,3.0258771003415154e-09,-2.6865723230539843e-16,251.84378333879718,-1.6369845917021817,18.36482111442986
10.252100840336137,-13.61344537815126,0.0015065092710001842,1.540500607093164e-09,-2.9274618760889995e-16,231.34043467249424,-1.5037128253712124,18.497793685440286
10.588235294117649,-13.61344537815126,0.0012474581412433281,7.754709391225388e-10,-3.1422546580815734e-16,209.6793216250016,-1.3629155905625103,18.638331868354204
10.924369747899163,-13.61344537815126,0.0010252006295990064,3.8597772754610767e-10,-3.322377128433193e-16,187.01331736288634,-1.2155865628587612,18.785438638156815
11.260504201680675,-13.61344537815126,0.0008362198186928373,1.8995556739537482e-10,-3.4603011499082624e-16,163.5023870660261,-1.0627655159291696,18.938070704079482
11.596638655462186,-13.61344537815126,0.0006769564925199914,9.243466528863025e-11,-3.5500648357974455e-16,139.31245897437523,-0.905530983333439,19.095145973251515
11.932773109243701,-13.61344537815126,0.0005439134131567502,4.4474470210379234e-11,-3.5876997592408115e-16,114.61425335047497,-0.7449926467780873,19.255551266679543
12.26890756302521,-13.61344537815126,0.0004337380168070142,2.115825066855327e-11,-3.57152189729166e-16,89.58207762229534,-0.5822835045449197,19.418150233493048
12.605042016806728,-13.61344537815126,0.00034328428252330734,9.952720246385234e-12,-3.5022565958255045e-16,64.39259620967576,-0.4185518753628924,19.58179140892958
12.941176470588239,-13.61344537815126,0.0002696553610687756,4.629103596788254e-12,-3.382984637241407e-16,39.223583716318444,-0.2549532941560699,19.74531636120963
13.27731092436975,-13.61344537815126,0.00021022913726257585,2.1288500280513935e-12,-3.2189149971792485e-16,14.252670286657263,-0.09264235686327221,19.90756787227612
13.613445378151262,-13.61344537815126,0.00016266925085729744,9.680243889134356e-13,-3.0170076405054093e-16,-10.343912017746447,0.06723542811535191,20.067398097367178
13.949579831932773,-13.61344537815126,0.00012492424536766583,4.3523177581551665e-13,-2.785484401223116e-16,-34.39257297484971,0.22355172433652312,20.223676648582327
14.285714285714292,-13.61344537815126,9.521748632803993e-05,1.9348529119742357e-13,-2.533275777138244e-16,-57.72358931400862,0.37520333054105603,20.375298548027576
14.621848739495803,-13.61344537815126,7.203032914388442e-05,8.504883712711841e-14,-2.269455279434416e-16,-80.1723025368716,0.5211199664896654,20.521191996818892
14.957983193277315,-13.61344537815126,5.4080761210748125e-05,3.696424742464466e-14,-2.0027106483174095e-16,-101.58028099367937,0.6602718264589158,20.660325907220162
15.294117647058826,-13.61344537815126,4.0299429857341916e-05,1.5885043978957897e-14,-1.7408934997523145e-16,-121.79643801361681,0.7916768470885092,20.791717146518383
15.630252100840337,-13.61344537815126,2.9804628813805575e-05,6.7497554583314064e-15,-1.4906772360001872e-16,-140.67809819802414,0.9144076382871569,20.914437442915975
15.966386554621849,-13.61344537815126,2.1877477334663096e-05,2.8358334454542947e-15,-1.2573391955310395e-16,-158.0920043511095,1.0275980282822117,21.02761990575955
16.302521008403367,-13.61344537815126,1.593820751969796e-05,1.178057438748298e-15,-1.0446690012493321e-16,-173.9152579417547,1.1304491766214055,21.130465114828922
16.63865546218488,-13.61344537815126,1.152419030060194e-05,4.838884721864555e-16,-8.549926488540224e-17,-188.03618645910967,1.2222352119842128,21.22224673617451
16.97478991596639,-13.61344537815126,8.270086933926731e-06,1.9652470368780027e-16,-6.8929237208786e-17,-200.35513154062517,1.3023083550140635,21.302316625100996
17.3109243697479,-13.61344537815126,5.890313880486273e-06,7.891909359224101e-17,-5.4739645842835717e-17,-210.78515231030565,1.3701034900169866,21.370109380330867
17.647058823529413,-13.61344537815126,4.1638541662309495e-06,3.133574982998562e-17,-4.282110923548299e-17,-219.25263896338595,1.4251421532620085,21.425146317116173
17.983193277310924,-13.61344537815126,2.9213345333951393e-06,1.2302437244142086e-17,-3.299675725442718e-17,-225.69783226705636,1.4670359097358663,21.4670388310704
18.319327731092443,-13.61344537815126,2.0342099963897895e-06,4.7756807795098086e-18,-2.5046210692662072e-17,-230.0752453108654,1.495489094520625,21.49549112873062
18.655462184873954,-13.61344537815126,1.405850000089593e-06,1.8330422917422354e-18,-1.872708649647713e-17,-232.3539845302986,1.5103008994469407,21.51030230529694
18.991596638655466,-13.61344537815126,9.642971781026108e-07,6.956691502669016e-19,-1.379290745287721e-17,-232.51796773791307,1.511366790296435,21.511367754593614
19.327731092436977,-13.61344537815126,6.5646490884586e-07,2.610514253518575e-19,-1.0006883574754983e-17,-230.56603762327165,1.4986792445512658,21.498679901016175
19.66386554621849,-13.61344537815126,4.435482249339628e-07,9.685955224119175e-20,-7.151535368433131e-18,-226.51196992065388,1.4723278044842503,21.472328248032476
20.0,-13.61344537815126,2.974396659341489e-07,3.5534639149229247e-20,-5.0345093716860465e-18,-220.38437618689989,1.4324984452148493,21.432498742654516
-20.0,-13.277310924369747,1.9849307372784303e-09,0.010044389486664784,-2.3091669670747715e-45,360.8478124057343,-2.345510780637273,17.664533610834322
-19.66386554621849,-13.277310924369747,3.2375439654133448e-09,0.013978205321026022,-9.616958821858432e-45,366.9754061394883,-2.385340139906674,17.6286380686519
-19.327731092436974,-13.277310924369747,5.2410065457066365e-09,0.01923412128336057,-3.945277863575074e-44,371.0294738421061,-2.4116915799736893,17.60754254655068
-18.991596638655462,-13.277310924369747,8.420588389531526e-09,0.026168953127526005,-1.5943176498808412e-43,372.9814039567476,-2.4243791257188594,17.60178983582926
-18.65546218487395,-13.277310924369747,1.3427615145543646e-08,0.03520411351146302,-6.346430540882169e-43,372.817420749133,-2.4233132348693647,17.611890892069713
-18.319327731092436,-13.277310924369747,2.1251228504735256e-08,0.046826698625957223,-2.4885228192911753e-42,370.5386815296997,-2.408501429943048,17.638325289934137
-17.983193277310924,-13.277310924369747,3.338088959861692e-08,0.06158667138095171,-9.611942027178832e-42,366.1612684858909,-2.380048245158291,17.681538459603548
-17.647058823529413,-13.277310924369747,5.204038265082514e-08,0.08008902160451425,-3.657110451538652e-41,359.7160751822205,-2.338154488684433,17.74193458496046
-17.310924369747898,-13.277310924369747,8.052148313000106e-08,0.10297986272362179,-1.3706369337388264e-40,351.2485885291401,-2.2831158254394106,17.819864117805697
-16.974789915966387,-13.277310924369747,1.2365502210579516e-07,0.13092563627448867,-5.060159456362163e-40,340.8185677594595,-2.2153206904364864,17.915605069493026
-16.63865546218487,-13.277310924369747,1.88469232836057e-07,0.1645849583976079,-1.840193082826563e-39,328.4996226779439,-2.1352475474066352,18.029337599460206
-16.30252100840336,-13.277310924369747,2.8510043215057764e-07,0.20457316069589282,-6.592042583589119e-39,314.3786941605888,-2.043461512043827,18.161111933752498
-15.966386554621849,-13.277310924369747,4.280396477130779e-07,0.2514202376275315,-2.3261302735037917e-38,298.55544056994404,-1.9406103637046361,18.310810301962544
-15.630252100840336,-13.277310924369747,6.378210230356691e-07,0.3055236783969294,-8.085473941448274e-38,281.1415344168585,-1.8274199737095802,18.478104342508374
-15.294117647058822,-13.277310924369747,9.432837896597144e-07,0.3670984747169149,-2.7684351140826988e-37,262.25987423245107,-1.7046891825109318,18.662410235489773
-14.957983193277311,-13.277310924369747,1.3845690583828905e-06,0.4361273776896022,-9.337285440732478e-37,242.04371721251363,-1.5732841618813385,18.86284460037732
-14.621848739495798,-13.277310924369747,2.0170449767000177e-06,0.5123151331057071,-3.102161050425866e-36,220.63573875570572,-1.434132301912087,19.0781848482386
-14.285714285714285,-13.277310924369747,2.9163876617354005e-06,0.5950508545039306,-1.0152323899399087e-35,198.18702553284265,-1.2882156659634771,19.306838104928115
-13.949579831932773,-13.277310924369747,4.18507872215916e-06,0.6833828034564635,-3.272834227176913e-35,174.8560091936842,-1.1365640597589473,19.54682292877624
-13.61344537815126,-13.277310924369747,5.960610183422891e-06,0.776009562985682,-1.0392977107689657e-34,150.8073482365808,-0.9802477635377751,19.79576776005809
-13.277310924369747,-13.277310924369747,8.425710223078434e-06,0.8712908728315005,-3.25097292071386e-34,126.21076593217697,-0.8203699785591503,20.050929319982576
-12.941176470588236,-13.277310924369747,1.1820913153945448e-05,0.9672802497164164,-1.0017149429527029e-33,101.23985250251579,-0.6580590412663526,20.30923302936322
-12.605042016806722,-13.277310924369747,1.6459788256919636e-05,1.061779999030548,-3.040411536173246e-33,76.07084000915833,-0.49446046005952915,20.567335998759276
-12.26890756302521,-13.277310924369747,2.2747107021425953e-05,1.1524174461987529,-9.090295686315442e-33,50.881358596539144,-0.33072883087750443,20.82171136242827
-11.932773109243698,-13.277310924369747,3.120015900242555e-05,1.236739331701976,-2.6772015477195603e-32,25.849182868359264,-0.16801968864433522,21.068750843216645
-11.596638655462185,-13.277310924369747,4.2473314470746086e-05,1.3123195099497242,-7.76678965998606e-32,1.1509772444591135,-0.007481352088984238,21.30488063117521
-11.260504201680671,-13.277310924369747,5.7385769361865517e-05,1.3768735665461516,-2.21952192331955e-31,-23.03895084719187,0.14975318050674716,21.52668413282226
-10.924369747899158,-13.277310924369747,7.69521881190516e-05,1.4283729054012158,-6.24790983472326e-31,-46.54988114405222,0.30257422743633944,21.731024085025673
-10.588235294117647,-13.277310924369747,0.00010241567879875686,1.4651504032621285,-1.732477036488173e-30,-69.21588540616722,0.4499032551400869,21.915156074081015
-10.252100840336134,-13.277310924369747,0.00013528219202818754,1.485989971947048,-4.7321405941679425e-30,-90.87699845366001,0.59070048994879,22.07682574408787
-9.91596638655462,-13.277310924369747,0.00017735503611745524,1.4901933210242788,-1.2732251558080962e-29,-111.38034711996295,0.7239722562797591,22.214342932340156
-9.579831932773109,-13.277310924369747,0.00023076775652588149,1.4776188091782172,-3.3745059716069733e-29,-130.581229153212,0.848777989495878,22.326627566430624
-9.243697478991596,-13.277310924369747,0.00029801315848488805,1.448689369297012,-8.809933097703248e-29,-148.3441344514622,0.9642368739345042,22.41322425639
-8.907563025210083,-13.277310924369747,0.0003819657849972832,1.404368888808885,-2.2656480090766703e-28,-164.54370142436358,1.069534059258363,22.474284913852244
-8.571428571428571,-13.277310924369747,0.0004858947354884978,1.3461088851104448,-5.7394421947212205e-28,-179.0656017317823,1.1639264112565848,22.51052119110252
-8.235294117647058,-13.277310924369747,0.0006134633678924526,1.2757695906719573,-1.432202253117304e-27,-191.80734715532913,1.2467477565096392,22.523130810549485
-7.899159663865545,-13.277310924369747,0.0007687122199501284,1.1955214304760826,-3.520435875063193e-27,-202.6790129083031,1.31741358390397,22.513703726600006
-7.563025210084033,-13.277310924369747,0.0009560214683185546,1.1077341616950143,-8.524049095760429e-27,-211.6038722792988,1.375425169815442,22.484115352978776
-7.22689075630252,-13.277310924369747,0.0011800494702616604,1.0148615464291288,-2.033072499417406e-26,-218.5189381304798,1.4203730978481186,22.43641469374751
-6.890756302521007,-13.277310924369747,0.0014456444497766663,0.919329316210121,-4.7765816763805206e-26,-223.37540742890053,1.4519401482878533,22.37271510894775
-6.554621848739494,-13.277310924369747,0.001757727233615705,0.8234334134196293,-1.1054496581535028e-25,-226.13900567359883,1.4699035368783924,22.295094677531637
-6.218487394957982,-13.277310924369747,0.0021211441301458626,0.7292541791498639,-2.5201021807472033e-25,-226.79022878766693,1.474136487119835,22.205511810399848
-5.882352941176469,-13.277310924369747,0.00254049056836032,0.6385904678511424,-5.659196183684487e-25,-225.3244807681491,1.4646091249929691,22.10574008341247
-5.546218487394956,-13.277310924369747,0.0030199079391309462,0.5529158005273386,-1.2518398374628704e-24,-221.75210612230342,1.4413886897949721,21.99732439826144
-5.210084033613445,-13.277310924369747,0.0035628581366042283,0.4733568152284909,-2.727722622120236e-24,-216.09831686130735,1.4046390595984977,21.881558732963594
-4.8739495798319314,-13.277310924369747,0.004171882481281683,0.4006926093326536,-5.854759526867609e-24,-208.40301456665134,1.3546195946832336,21.759484086497167
-4.537815126050418,-13.277310924369747,0.004848353882946573,0.3353722264537156,-1.2378708538157799e-23,-198.72050878498214,1.2916833071023839,21.631903887439044
-4.201680672268907,-13.277310924369747,0.005592233110450939,0.2775466056212844,-2.5780956843740957e-23,-187.11913373882624,1.2162743693023705,21.49941320803411
-3.8655462184873954,-13.277310924369747,0.006401841699186616,0.22711081239739744,-5.2890801139560264e-23,-173.68076605825092,1.128924979378631,21.362437633475217
-3.5294117647058805,-13.277310924369747,0.007273665164782449,0.18375229228770168,-1.0688547161208264e-22,-158.50024693707303,1.0302516050909747,21.221277562543456
